# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:05:19 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPE_50C_tmp_submission.dat
save-folder:	RES_POPE-example
qrange:	[0.005, 0.6]
model:	LUV_POPE
temperature-init:	400
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
q	I_data	I_err	I_fit
0.179494338	0.0545869926	0.000108356138	0.05493575916723633
0.18011431	0.0538705509	0.000107178775	0.0540942507798453
0.180734283	0.0530561646	0.000108133354	0.05325650122824642
0.181354255	0.0523874436	0.000106903486	0.052422680841711124
0.181974228	0.0516568199	0.000106932425	0.05159295150308807
0.182594201	0.0507945158	0.000107282394	0.05076747604787185
0.183214173	0.0497302047	0.000105751003	0.04994641416889219
0.183834146	0.04916176	0.000104988846	0.049129918446033885
0.184454118	0.0481232664	0.000105980496	0.0483181435716796
0.185074091	0.0472403558	0.000104586987	0.047511235790978296
0.185694063	0.0468235661	0.000103621528	0.046709343352270775
0.186314036	0.045815844	0.000104269206	0.045912606074121294
0.186934008	0.0452344957	0.000103646895	0.045121165671353845
0.187553981	0.0444899175	0.000102871164	0.04433515545634705
0.188173953	0.0432938772	0.000103418351	0.043554710533312155
0.188793926	0.042881165	0.000101760001	0.04277995764101022
0.189413899	0.04207766	0.000101547364	0.042011023972725346
0.190033871	0.0411452753	0.000101963782	0.041248033344769286
0.190653844	0.0405012587	0.000100911726	0.04049110253540935
0.191273816	0.0399326028	0.000100059198	0.039740349865419175
0.191893789	0.0389391446	0.000100788505	0.038995885423404285
0.192513761	0.0383945998	9.96674724e-05	0.03825782074572318
0.193133734	0.0374754485	9.9006292e-05	0.03752625920555949
0.193753706	0.0368101415	9.95197792e-05	0.03680130553208318
0.194373679	0.0363138659	9.88531267e-05	0.036083056368856906
0.194993651	0.0355933069	9.79917858e-05	0.035371609626731644
0.195613624	0.0348664137	9.83709493e-05	0.034667055216822
0.196233597	0.0340163874	9.74557054e-05	0.033969483112487736
0.196853569	0.0334554568	9.67543068e-05	0.03327897985919722
0.197473542	0.0326905956	9.72536422e-05	0.03259562528845351
0.198093514	0.0320607056	9.63530177e-05	0.031919500291191664
0.198713487	0.0313446798	9.60223501e-05	0.031250678007754516
0.199333459	0.0306361921	9.62944144e-05	0.030589232560483664
0.199953432	0.0300850156	9.49904191e-05	0.02993523043379954
0.200573404	0.0296537186	9.51119196e-05	0.02928873902002064
0.201193377	0.0289102883	9.49798277e-05	0.028649818193194954
0.201813349	0.0282291354	9.45526323e-05	0.02801852866453539
0.202433322	0.0275670091	9.3599326e-05	0.027394923753301194
0.203053295	0.0270267248	9.42104071e-05	0.02677905656146762
0.203673267	0.0265511154	9.32082653e-05	0.026170976880162143
0.20429324	0.0257406397	9.31957969e-05	0.02557072832190546
0.204913212	0.0252915155	9.3020272e-05	0.02497835517444007
0.205533185	0.0247305541	9.19486985e-05	0.02439389467640825
0.206153157	0.0240281893	9.16518986e-05	0.02381738468288603
0.20677313	0.0234637412	9.17613552e-05	0.023248856146957503
0.207393102	0.02299183	9.1063417e-05	0.022688340582778004
0.208013075	0.0223997411	9.09098024e-05	0.022135862754817343
0.208633047	0.0218475494	9.09389289e-05	0.02159144793667101
0.20925302	0.0213419255	9.04005785e-05	0.02105511480941811
0.209872993	0.0209467776	9.03164883e-05	0.020526881669233978
0.210492965	0.0202635345	9.01160863e-05	0.020006763763413538
