# -----------------------------------
# SAS_MoCa Version 1.4.0
# Fri Apr 24 10:55:44 2026
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-Symmetry2021
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	400
temperature-gain:	50
target-X2:	0.005
data-binning:	1
error-scale:	1
iterations:	100
processes:	64
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	PCN	Chol	BW	SLD
11.521965109763041	0.001473631370729898	0.0629057598090633	0.7809646605062202	0.13389371584433782	0.002393692950579953	0.0004759445274448881	0.017892518519803065	-5.666962789052202e-07
11.623034979146926	0.0013351427254701224	0.061171904865516026	0.7731533628218397	0.1416011578721362	0.002701403652542691	0.0005340165159534302	0.01950291666246512	-5.227422073407492e-07
11.724104848530812	0.0012086267335148268	0.05942055388536358	0.7649628914975689	0.14950054117844985	0.0030436806042542872	0.0005984875694746189	0.021265100983353897	-4.772189889859241e-07
11.825174717914699	0.0010931565595365643	0.057655996972166786	0.7563912417712789	0.15757527541956703	0.003423711983572558	0.0006699735759368521	0.02319049831685456	-4.3014424132638614e-07
11.926244587298585	0.0009878663696184483	0.05588244199000331	0.7474377238067298	0.16580695166393294	0.003844890015984315	0.0007491388294451183	0.02529080774732544	-3.8154170775659827e-07
12.027314456682472	0.0008919483432610945	0.05410399881277248	0.7381030167196697	0.1741753712617625	0.004310812878152013	0.0008366985877442701	0.027577931952343707	-3.314411725464751e-07
12.128384326066358	0.0008046497342822053	0.05232466457872274	0.7283892142344093	0.1826585916745853	0.004825285050552103	0.0009334216245254048	0.030063900450365767	-2.798783225257009e-07
12.229454195450245	0.0007252699903438992	0.05054831001483468	0.718299861410141	0.19123298967621571	0.00539231592491259	0.001040132757415191	0.03276078503991914	-2.2689455571807882e-07
12.330524064834131	0.0006531579395657881	0.04877866688558758	0.7078399819463871	0.19987334214840938	0.006016116469624498	0.0011577153304439278	0.03568060785133511	-1.7253673795898575e-07
12.431593934218018	0.0005877090514734554	0.04701931661038335	0.6970160956539704	0.20855292449367646	0.006701093756189357	0.0012871136277107149	0.03883524256925561	-1.1685690935547535e-07
12.532663803601903	0.0005283627783942664	0.045273680083603614	0.6858362257611057	0.2172436264768505	0.007451843152363914	0.0014293351928719338	0.04223630952251674	-5.991194328721339e-08
12.63373367298579	0.00047459998234698075	0.04354500872103236	0.6743098958127409	0.22591608508884475	0.008273137993255242	0.0015854530269935434	0.045895065475181726	-1.7631614825551267e-09
12.734803542369676	0.00042594045147903903	0.04183637674628913	0.662448116014244	0.23453983380359203	0.009169916550464782	0.0017566076352516758	0.04982228908596242	5.752409047770145e-08
12.835873411753562	0.0003819405091857078	0.04015067472107416	0.650263358966882	0.24308346737571418	0.010147266131715483	0.0019440088909656631	0.054028163130475204	1.1788090209224711e-07
12.936943281137449	0.00034219071819790623	0.03849060431351772	0.6377695248412093	0.25151482110538975	0.011210404159422984	0.002148937683530438	0.05852215469905534	1.7923528543640668e-07
